,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
1938,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-26,Parts per billion,24.833333,73.0,7,71,Parts per million,0.01525,0.035,10,30,Parts per billion,0.6875,1.3,8,,Parts per million,0.454167,1.2,6,
1939,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-26,Parts per billion,24.833333,73.0,7,71,Parts per million,0.01525,0.035,10,30,Parts per billion,0.6875,1.3,8,,Parts per million,0.604167,1.4,0,16.0
1940,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-27,Parts per billion,16.583333,30.0,6,28,Parts per million,0.015375,0.02,12,17,Parts per billion,0.083333,1.0,8,1.0,Parts per million,0.125,0.4,7,
1941,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-27,Parts per billion,16.583333,30.0,6,28,Parts per million,0.015375,0.02,12,17,Parts per billion,0.083333,1.0,8,1.0,Parts per million,0.208333,0.5,0,6.0
1942,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-27,Parts per billion,16.583333,30.0,6,28,Parts per million,0.015375,0.02,12,17,Parts per billion,0.075,0.3,8,,Parts per million,0.125,0.4,7,
1943,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-27,Parts per billion,16.583333,30.0,6,28,Parts per million,0.015375,0.02,12,17,Parts per billion,0.075,0.3,8,,Parts per million,0.208333,0.5,0,6.0
1944,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-28,Parts per billion,13.458333,35.0,20,33,Parts per million,0.018,0.035,9,30,Parts per billion,0.041667,1.0,21,1.0,Parts per million,0.2,1.1,21,
1945,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-28,Parts per billion,13.458333,35.0,20,33,Parts per million,0.018,0.035,9,30,Parts per billion,0.041667,1.0,21,1.0,Parts per million,0.104167,0.5,22,6.0
1946,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-28,Parts per billion,13.458333,35.0,20,33,Parts per million,0.018,0.035,9,30,Parts per billion,0.0375,0.3,23,,Parts per million,0.2,1.1,21,
1947,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-28,Parts per billion,13.458333,35.0,20,33,Parts per million,0.018,0.035,9,30,Parts per billion,0.0375,0.3,23,,Parts per million,0.104167,0.5,22,6.0
1948,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-29,Parts per billion,13.583333,38.0,19,36,Parts per million,0.018833,0.039,10,33,Parts per billion,0.083333,1.0,19,1.0,Parts per million,0.283333,1.2,19,
1949,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-29,Parts per billion,13.583333,38.0,19,36,Parts per million,0.018833,0.039,10,33,Parts per billion,0.083333,1.0,19,1.0,Parts per million,0.2625,0.7,23,8.0
1950,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-29,Parts per billion,13.583333,38.0,19,36,Parts per million,0.018833,0.039,10,33,Parts per billion,0.075,0.3,20,,Parts per million,0.283333,1.2,19,
1951,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-29,Parts per billion,13.583333,38.0,19,36,Parts per million,0.018833,0.039,10,33,Parts per billion,0.075,0.3,20,,Parts per million,0.2625,0.7,23,8.0
1952,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-30,Parts per billion,17.833333,31.0,18,29,Parts per million,0.0125,0.024,9,20,Parts per billion,0.041667,1.0,7,1.0,Parts per million,0.270833,0.8,0,
1953,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-30,Parts per billion,17.833333,31.0,18,29,Parts per million,0.0125,0.024,9,20,Parts per billion,0.041667,1.0,7,1.0,Parts per million,0.366667,0.8,0,9.0
1954,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-30,Parts per billion,17.833333,31.0,18,29,Parts per million,0.0125,0.024,9,20,Parts per billion,0.0375,0.3,8,,Parts per million,0.270833,0.8,0,
1955,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-30,Parts per billion,17.833333,31.0,18,29,Parts per million,0.0125,0.024,9,20,Parts per billion,0.0375,0.3,8,,Parts per million,0.366667,0.8,0,9.0
1956,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-31,Parts per billion,22.772727,44.0,18,42,Parts per million,0.010125,0.025,9,21,Parts per billion,0.333333,1.0,6,1.0,Parts per million,0.617391,2.0,21,
1957,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-31,Parts per billion,22.772727,44.0,18,42,Parts per million,0.010125,0.025,9,21,Parts per billion,0.333333,1.0,6,1.0,Parts per million,0.4375,1.2,23,14.0
1958,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-31,Parts per billion,22.772727,44.0,18,42,Parts per million,0.010125,0.025,9,21,Parts per billion,0.44,1.0,23,,Parts per million,0.617391,2.0,21,
1959,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-10-31,Parts per billion,22.772727,44.0,18,42,Parts per million,0.010125,0.025,9,21,Parts per billion,0.44,1.0,23,,Parts per million,0.4375,1.2,23,14.0
1960,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-01,Parts per billion,19.083333,34.0,17,32,Parts per million,0.010833,0.029,9,25,Parts per billion,0.26087,2.0,19,3.0,Parts per million,0.508333,1.8,19,
1961,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-01,Parts per billion,19.083333,34.0,17,32,Parts per million,0.010833,0.029,9,25,Parts per billion,0.26087,2.0,19,3.0,Parts per million,0.566667,1.2,0,14.0
1962,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-01,Parts per billion,19.083333,34.0,17,32,Parts per million,0.010833,0.029,9,25,Parts per billion,0.271429,1.0,20,,Parts per million,0.508333,1.8,19,
1963,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-01,Parts per billion,19.083333,34.0,17,32,Parts per million,0.010833,0.029,9,25,Parts per billion,0.271429,1.0,20,,Parts per million,0.566667,1.2,0,14.0
1964,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-02,Parts per billion,24.809524,50.0,18,47,Parts per million,0.009,0.028,9,24,Parts per billion,0.347826,2.0,21,3.0,Parts per million,0.545833,1.6,23,
1965,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-02,Parts per billion,24.809524,50.0,18,47,Parts per million,0.009,0.028,9,24,Parts per billion,0.347826,2.0,21,3.0,Parts per million,0.5125,1.1,0,13.0
1966,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-02,Parts per billion,24.809524,50.0,18,47,Parts per million,0.009,0.028,9,24,Parts per billion,0.371429,1.6,23,,Parts per million,0.545833,1.6,23,
1967,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-02,Parts per billion,24.809524,50.0,18,47,Parts per million,0.009,0.028,9,24,Parts per billion,0.371429,1.6,23,,Parts per million,0.5125,1.1,0,13.0
1968,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-03,Parts per billion,21.666667,37.0,0,35,Parts per million,0.011708,0.025,11,21,Parts per billion,0.375,2.0,7,3.0,Parts per million,0.595833,2.0,7,
1969,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-03,Parts per billion,21.666667,37.0,0,35,Parts per million,0.011708,0.025,11,21,Parts per billion,0.375,2.0,7,3.0,Parts per million,0.725,1.3,0,15.0
1970,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-03,Parts per billion,21.666667,37.0,0,35,Parts per million,0.011708,0.025,11,21,Parts per billion,0.3625,1.3,8,,Parts per million,0.595833,2.0,7,
1971,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-03,Parts per billion,21.666667,37.0,0,35,Parts per million,0.011708,0.025,11,21,Parts per billion,0.3625,1.3,8,,Parts per million,0.725,1.3,0,15.0
1972,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-04,Parts per billion,18.041667,32.0,18,30,Parts per million,0.01275,0.025,9,21,Parts per billion,0.083333,1.0,1,1.0,Parts per million,0.179167,1.0,0,
1973,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-04,Parts per billion,18.041667,32.0,18,30,Parts per million,0.01275,0.025,9,21,Parts per billion,0.083333,1.0,1,1.0,Parts per million,0.229167,0.6,1,7.0
1974,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-04,Parts per billion,18.041667,32.0,18,30,Parts per million,0.01275,0.025,9,21,Parts per billion,0.075,0.6,2,,Parts per million,0.179167,1.0,0,
1975,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-04,Parts per billion,18.041667,32.0,18,30,Parts per million,0.01275,0.025,9,21,Parts per billion,0.075,0.6,2,,Parts per million,0.229167,0.6,1,7.0
1976,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-05,Parts per billion,19.458333,42.0,18,40,Parts per million,0.01525,0.034,9,29,Parts per billion,0.086957,1.0,19,1.0,Parts per million,0.258333,1.3,19,
1977,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-05,Parts per billion,19.458333,42.0,18,40,Parts per million,0.01525,0.034,9,29,Parts per billion,0.086957,1.0,19,1.0,Parts per million,0.175,0.7,23,8.0
1978,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-05,Parts per billion,19.458333,42.0,18,40,Parts per million,0.01525,0.034,9,29,Parts per billion,0.085714,0.6,20,,Parts per million,0.258333,1.3,19,
1979,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-05,Parts per billion,19.458333,42.0,18,40,Parts per million,0.01525,0.034,9,29,Parts per billion,0.085714,0.6,20,,Parts per million,0.175,0.7,23,8.0
1980,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-06,Parts per billion,23.916667,36.0,18,34,Parts per million,0.008167,0.019,10,16,Parts per billion,0.173913,1.0,7,1.0,Parts per million,0.425,1.9,21,
1981,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-06,Parts per billion,23.916667,36.0,18,34,Parts per million,0.008167,0.019,10,16,Parts per billion,0.173913,1.0,7,1.0,Parts per million,0.358333,0.9,23,10.0
1982,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-06,Parts per billion,23.916667,36.0,18,34,Parts per million,0.008167,0.019,10,16,Parts per billion,0.185714,1.0,23,,Parts per million,0.425,1.9,21,
1983,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-06,Parts per billion,23.916667,36.0,18,34,Parts per million,0.008167,0.019,10,16,Parts per billion,0.185714,1.0,23,,Parts per million,0.358333,0.9,23,10.0
1984,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-07,Parts per billion,19.545455,40.0,18,38,Parts per million,0.012375,0.027,9,23,Parts per billion,0.173913,2.0,18,3.0,Parts per million,0.373913,1.8,18,
1985,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-07,Parts per billion,19.545455,40.0,18,38,Parts per million,0.012375,0.027,9,23,Parts per billion,0.173913,2.0,18,3.0,Parts per million,0.5375,1.1,1,13.0
1986,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-07,Parts per billion,19.545455,40.0,18,38,Parts per million,0.012375,0.027,9,23,Parts per billion,0.185714,1.0,20,,Parts per million,0.373913,1.8,18,
1987,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-07,Parts per billion,19.545455,40.0,18,38,Parts per million,0.012375,0.027,9,23,Parts per billion,0.185714,1.0,20,,Parts per million,0.5375,1.1,1,13.0
1988,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-08,Parts per billion,24.695652,46.0,19,43,Parts per million,0.011167,0.027,8,23,Parts per billion,0.695652,3.0,19,4.0,Parts per million,1.041176,2.7,19,
1989,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-08,Parts per billion,24.695652,46.0,19,43,Parts per million,0.011167,0.027,8,23,Parts per billion,0.695652,3.0,19,4.0,Parts per million,0.65,1.7,21,19.0
1990,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-08,Parts per billion,24.695652,46.0,19,43,Parts per million,0.011167,0.027,8,23,Parts per billion,0.742857,2.3,20,,Parts per million,1.041176,2.7,19,
1991,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-08,Parts per billion,24.695652,46.0,19,43,Parts per million,0.011167,0.027,8,23,Parts per billion,0.742857,2.3,20,,Parts per million,0.65,1.7,21,19.0
1992,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-09,Parts per billion,20.583333,47.0,18,44,Parts per million,0.012167,0.03,9,25,Parts per billion,0.3125,2.0,10,3.0,Parts per million,0.795833,2.3,21,
1993,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-09,Parts per billion,20.583333,47.0,18,44,Parts per million,0.012167,0.03,9,25,Parts per billion,0.3125,2.0,10,3.0,Parts per million,0.858333,1.8,0,20.0
1994,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-09,Parts per billion,20.583333,47.0,18,44,Parts per million,0.012167,0.03,9,25,Parts per billion,0.32,1.3,11,,Parts per million,0.795833,2.3,21,
1995,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-09,Parts per billion,20.583333,47.0,18,44,Parts per million,0.012167,0.03,9,25,Parts per billion,0.32,1.3,11,,Parts per million,0.858333,1.8,0,20.0
1996,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-29,Parts per billion,31.416667,62.0,18,60,Parts per million,0.00825,0.022,9,19,Parts per billion,1.375,7.0,18,10.0,Parts per million,1.608333,4.6,18,
1997,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-29,Parts per billion,31.416667,62.0,18,60,Parts per million,0.00825,0.022,9,19,Parts per billion,1.375,7.0,18,10.0,Parts per million,1.504167,2.7,23,31.0
1998,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-29,Parts per billion,31.416667,62.0,18,60,Parts per million,0.00825,0.022,9,19,Parts per billion,1.3375,5.6,20,,Parts per million,1.608333,4.6,18,
1999,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-29,Parts per billion,31.416667,62.0,18,60,Parts per million,0.00825,0.022,9,19,Parts per billion,1.3375,5.6,20,,Parts per million,1.504167,2.7,23,31.0
2000,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-30,Parts per billion,30.708333,54.0,18,51,Parts per million,0.008458,0.023,9,19,Parts per billion,1.083333,3.0,17,4.0,Parts per million,1.475,3.0,18,
2001,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-30,Parts per billion,30.708333,54.0,18,51,Parts per million,0.008458,0.023,9,19,Parts per billion,1.083333,3.0,17,4.0,Parts per million,1.545833,2.9,0,33.0
2002,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-30,Parts per billion,30.708333,54.0,18,51,Parts per million,0.008458,0.023,9,19,Parts per billion,1.0625,2.3,20,,Parts per million,1.475,3.0,18,
2003,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-11-30,Parts per billion,30.708333,54.0,18,51,Parts per million,0.008458,0.023,9,19,Parts per billion,1.0625,2.3,20,,Parts per million,1.545833,2.9,0,33.0
2004,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-01,Parts per billion,35.916667,55.0,18,52,Parts per million,0.003875,0.009,8,8,Parts per billion,1.416667,5.0,21,7.0,Parts per million,1.858333,3.6,22,
2005,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-01,Parts per billion,35.916667,55.0,18,52,Parts per million,0.003875,0.009,8,8,Parts per billion,1.416667,5.0,21,7.0,Parts per million,1.7375,2.9,23,33.0
2006,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-01,Parts per billion,35.916667,55.0,18,52,Parts per million,0.003875,0.009,8,8,Parts per billion,1.3875,4.6,23,,Parts per million,1.858333,3.6,22,
2007,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-01,Parts per billion,35.916667,55.0,18,52,Parts per million,0.003875,0.009,8,8,Parts per billion,1.3875,4.6,23,,Parts per million,1.7375,2.9,23,33.0
2008,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-02,Parts per billion,19.291667,37.0,0,35,Parts per million,0.020542,0.033,10,28,Parts per billion,0.913043,4.0,0,6.0,Parts per million,1.1875,3.2,8,
2009,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-02,Parts per billion,19.291667,37.0,0,35,Parts per million,0.020542,0.033,10,28,Parts per billion,0.913043,4.0,0,6.0,Parts per million,1.620833,3.1,1,35.0
2010,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-02,Parts per billion,19.291667,37.0,0,35,Parts per million,0.020542,0.033,10,28,Parts per billion,0.985714,3.3,2,,Parts per million,1.1875,3.2,8,
2011,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-02,Parts per billion,19.291667,37.0,0,35,Parts per million,0.020542,0.033,10,28,Parts per billion,0.985714,3.3,2,,Parts per million,1.620833,3.1,1,35.0
2012,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-03,Parts per billion,17.375,46.0,18,43,Parts per million,0.01625,0.038,9,32,Parts per billion,1.0,3.0,19,4.0,Parts per million,0.983333,3.0,19,
2013,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-03,Parts per billion,17.375,46.0,18,43,Parts per million,0.01625,0.038,9,32,Parts per billion,1.0,3.0,19,4.0,Parts per million,0.716667,1.9,23,22.0
2014,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-03,Parts per billion,17.375,46.0,18,43,Parts per million,0.01625,0.038,9,32,Parts per billion,1.2,2.3,20,,Parts per million,0.983333,3.0,19,
2015,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-03,Parts per billion,17.375,46.0,18,43,Parts per million,0.01625,0.038,9,32,Parts per billion,1.2,2.3,20,,Parts per million,0.716667,1.9,23,22.0
2016,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-04,Parts per billion,26.291667,47.0,17,44,Parts per million,0.009292,0.026,9,22,Parts per billion,0.375,2.0,7,3.0,Parts per million,1.229167,3.3,7,
2017,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-04,Parts per billion,26.291667,47.0,17,44,Parts per million,0.009292,0.026,9,22,Parts per billion,0.375,2.0,7,3.0,Parts per million,1.329167,2.1,0,24.0
2018,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-04,Parts per billion,26.291667,47.0,17,44,Parts per million,0.009292,0.026,9,22,Parts per billion,0.3625,1.0,8,,Parts per million,1.229167,3.3,7,
2019,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-04,Parts per billion,26.291667,47.0,17,44,Parts per million,0.009292,0.026,9,22,Parts per billion,0.3625,1.0,8,,Parts per million,1.329167,2.1,0,24.0
2020,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-05,Parts per billion,28.363636,53.0,19,50,Parts per million,0.010417,0.028,8,24,Parts per billion,0.75,3.0,19,4.0,Parts per million,1.495652,3.1,19,
2021,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-05,Parts per billion,28.363636,53.0,19,50,Parts per million,0.010417,0.028,8,24,Parts per billion,0.75,3.0,19,4.0,Parts per million,1.375,2.1,23,24.0
2022,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-05,Parts per billion,28.363636,53.0,19,50,Parts per million,0.010417,0.028,8,24,Parts per billion,0.825,2.0,20,,Parts per million,1.495652,3.1,19,
2023,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-05,Parts per billion,28.363636,53.0,19,50,Parts per million,0.010417,0.028,8,24,Parts per billion,0.825,2.0,20,,Parts per million,1.375,2.1,23,24.0
2024,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-06,Parts per billion,35.2,58.0,19,55,Parts per million,0.005083,0.012,8,10,Parts per billion,1.285714,3.0,19,4.0,Parts per million,1.530435,3.1,20,
2025,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-06,Parts per billion,35.2,58.0,19,55,Parts per million,0.005083,0.012,8,10,Parts per billion,1.285714,3.0,19,4.0,Parts per million,1.441667,2.4,23,27.0
2026,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-06,Parts per billion,35.2,58.0,19,55,Parts per million,0.005083,0.012,8,10,Parts per billion,1.475,2.6,20,,Parts per million,1.530435,3.1,20,
2027,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-06,Parts per billion,35.2,58.0,19,55,Parts per million,0.005083,0.012,8,10,Parts per billion,1.475,2.6,20,,Parts per million,1.441667,2.4,23,27.0
2028,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-07,Parts per billion,32.625,48.0,18,45,Parts per million,0.006875,0.015,9,13,Parts per billion,1.315789,4.0,18,6.0,Parts per million,1.529167,3.9,18,
2029,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-07,Parts per billion,32.625,48.0,18,45,Parts per million,0.006875,0.015,9,13,Parts per billion,1.315789,4.0,18,6.0,Parts per million,1.6,2.7,1,31.0
2030,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2000-12-07,Parts per billion,32.625,48.0,18,45,Parts per million,0.006875,0.015,9,13,Parts per billion,1.65,3.3,20,,Parts per million,1.529167,3.9,18,
